"chr","start","end","width","anodev.padj","pattern","Cd8Naive_over_Cd4Naive.log2fc","dmrid"
"chr4",103405151,103406000,850,7.27393902686593e-12,"CD4+ Hypermethylation DMR",-1.61972186578734,11459
"chr4",104579301,104579600,300,0.00840979510635421,"CD4+ Hypermethylation DMR",-1.9175166239728,11481
"chr4",110871301,110871750,450,0.00352715785859946,"CD4+ Hypermethylation DMR",-1.16991959136228,11560
"chr4",113230551,113231050,500,0.00829752039783774,"CD4+ Hypermethylation DMR",-1.56008049801802,11583
"chr4",115311851,115312100,250,0.00630609865817871,"CD4+ Hypermethylation DMR",-1.77257674846456,11608
"chr4",131479201,131479650,450,0.00735811532995696,"CD4+ Hypermethylation DMR",-1.6918570157209,11803
"chr4",136103151,136103350,200,0.00703007131245262,"CD4+ Hypermethylation DMR",-3.9998377071539,11848
"chr4",136925051,136925350,300,0.00499183446236903,"CD4+ Hypermethylation DMR",-2.32189347082961,11857
"chr4",140963501,140964000,500,0.00418607828973124,"CD4+ Hypermethylation DMR",-1.64383779564058,11892
"chr4",142377701,142378050,350,0.00556339979644484,"CD4+ Hypermethylation DMR",-1.26302851485825,11913
"chr4",146285251,146285600,350,0.00897909238633079,"CD4+ Hypermethylation DMR",-1.70042223953578,11969
"chr4",159301251,159301400,150,0.00391701286111763,"CD4+ Hypermethylation DMR",-17.1401651789898,12139
"chr4",159332301,159332600,300,0.00897909238633079,"CD4+ Hypermethylation DMR",-3.16980959160947,12141
"chr4",160335801,160336200,400,0.00806654646923167,"CD4+ Hypermethylation DMR",-0.876422962039858,12155
"chr4",160415201,160415500,300,0.00727602703479353,"CD4+ Hypermethylation DMR",-2.27298416883547,12158
"chr4",166294951,166295150,200,0.0083194310481284,"CD4+ Hypermethylation DMR",-1.61890149286007,12241
"chr4",182525601,182525950,350,0.00661132816035249,"CD4+ Hypermethylation DMR",-1.10433260854134,12429
"chr4",185235451,185235900,450,0.000320063846640268,"CD4+ Hypermethylation DMR",-1.15842552298808,12484
"chr4",185523101,185523500,400,0.00218520243700598,"CD4+ Hypermethylation DMR",-2.20941944341846,12494
"chr4",185695351,185695600,250,0.00956268439994305,"CD4+ Hypermethylation DMR",-1.55253151442067,12500
"chr5",834801,835100,300,0.00768947613840558,"CD4+ Hypermethylation DMR",-1.43295123205462,12592
"chr5",1095251,1095750,500,0.00334806839567892,"CD4+ Hypermethylation DMR",-1.01177359133639,12597
"chr5",1153701,1154000,300,0.00410467071674643,"CD4+ Hypermethylation DMR",-1.23446086192016,12606
"chr5",1794001,1794400,400,0.00020644998996573,"CD4+ Hypermethylation DMR",-1.3470153892646,12615
"chr5",2992701,2993200,500,0.00601821615083962,"CD4+ Hypermethylation DMR",-1.20352597357289,12633
"chr5",11656951,11657300,350,0.00823385630191985,"CD4+ Hypermethylation DMR",-1.13749880222313,12788
"chr5",14414801,14415650,850,0.00837581279578834,"CD4+ Hypermethylation DMR",-0.866318625220532,12823
"chr5",14582901,14583300,400,0.00656905152443008,"CD4+ Hypermethylation DMR",-1.47998125066229,12826
"chr5",27030451,27030800,350,0.00265340582475947,"CD4+ Hypermethylation DMR",-2.58492042297488,12996
"chr5",28560451,28560750,300,0.00914761468006679,"CD4+ Hypermethylation DMR",-3.16980959160947,13012
"chr5",37794851,37795200,350,0.00814187297761591,"CD4+ Hypermethylation DMR",-1.91751308805244,13122
"chr5",40436551,40436800,250,0.00686426219864991,"CD4+ Hypermethylation DMR",-3.99979713717517,13159
"chr5",41437851,41438350,500,0.00692177806223966,"CD4+ Hypermethylation DMR",-1.61665191568623,13173
"chr5",42456951,42457250,300,0.00726027592267171,"CD4+ Hypermethylation DMR",-2.58490840107723,13184
"chr5",63736951,63737200,250,0.00892476928411055,"CD4+ Hypermethylation DMR",-3.90668863445936,13412
"chr5",72458751,72459050,300,0.00813168989323539,"CD4+ Hypermethylation DMR",-2.22235841557273,13502
"chr5",73966301,73966750,450,0.00910021646035579,"CD4+ Hypermethylation DMR",-0.900461312257361,13523
"chr5",77188901,77189200,300,0.00342836472257829,"CD4+ Hypermethylation DMR",-1.53604439336576,13572
"chr5",79399201,79399550,350,0.00158811981284592,"CD4+ Hypermethylation DMR",-2.24789761596216,13612
"chr5",85881501,85881850,350,0.00814187297761591,"CD4+ Hypermethylation DMR",-1.99997159740736,13705
"chr5",88935801,88936100,300,0.00846759138467795,"CD4+ Hypermethylation DMR",-2.93852418684281,13729
"chr5",100533001,100533250,250,0.00898986343661841,"CD4+ Hypermethylation DMR",-3.90668863445936,13873
"chr5",104774901,104775200,300,0.00407962857784712,"CD4+ Hypermethylation DMR",-16.3466233808396,13912
"chr5",117219901,117220450,550,0.00668468605351984,"CD4+ Hypermethylation DMR",-1.61664997123837,14051
"chr5",118825151,118825400,250,0.00560192776598234,"CD4+ Hypermethylation DMR",-16.2877304131248,14073
"chr5",119704751,119705150,400,0.00715628177522826,"CD4+ Hypermethylation DMR",-1.2157223308222,14086
"chr5",121958051,121958250,200,0.00829834514171638,"CD4+ Hypermethylation DMR",-1.99998376983295,14123
"chr5",130605351,130605650,300,0.00482762908733566,"CD4+ Hypermethylation DMR",-0.987286690475028,14224
"chr5",130628851,130629000,150,0.00813168989323539,"CD4+ Hypermethylation DMR",-1.22947927824833,14228
"chr5",138949751,138950200,450,0.00606686793490568,"CD4+ Hypermethylation DMR",-0.975749262718342,14379
"chr5",139050101,139050500,400,0.00679003877105347,"CD4+ Hypermethylation DMR",-0.927240966281846,14384
"chr5",139088301,139088600,300,0.00972052976998016,"CD4+ Hypermethylation DMR",-0.852772317081219,14386
"chr5",140303301,140303450,150,0.00897909238633079,"CD4+ Hypermethylation DMR",-3.90676941504168,14405
"chr5",149309501,149309750,250,0.00403405080945092,"CD4+ Hypermethylation DMR",-16.4032062433546,14537
"chr5",150526201,150526500,300,0.00780490984549228,"CD4+ Hypermethylation DMR",-1.45250353106075,14570
"chr5",150922251,150922600,350,0.00102621161949379,"CD4+ Hypermethylation DMR",-2.90682495493696,14577
"chr5",157729801,157730000,200,0.00560192776598234,"CD4+ Hypermethylation DMR",-16.6096549013151,14682
"chr5",165831151,165831450,300,0.00813168989323539,"CD4+ Hypermethylation DMR",-1.96345481427499,14774
"chr5",166986151,166986450,300,0.0053235978152434,"CD4+ Hypermethylation DMR",-2.19261609568366,14788
"chr5",167150401,167150550,150,0.00733734580240876,"CD4+ Hypermethylation DMR",-2.58493545054417,14792
"chr5",169681151,169681550,400,0.00150949025370533,"CD4+ Hypermethylation DMR",-3.70027992224629,14835
"chr5",169695301,169695600,300,0.00735474926580769,"CD4+ Hypermethylation DMR",-2.58490840107723,14838
"chr5",170807051,170807550,500,0.00944016067167468,"CD4+ Hypermethylation DMR",-0.81557293694259,14863
"chr5",172281451,172281850,400,0.00849555856635464,"CD4+ Hypermethylation DMR",-1.91750955214698,14904
"chr5",172345351,172346550,1200,7.07260678594374e-11,"CD4+ Hypermethylation DMR",-1.89810311220611,14907
"chr5",172901251,172901800,550,0.00697800661903152,"CD4+ Hypermethylation DMR",-1.41502333010563,14920
"chr5",173251851,173252300,450,0.00615885233377163,"CD4+ Hypermethylation DMR",-1.08152510725962,14934
"chr5",177010801,177011250,450,0.00652495978428669,"CD4+ Hypermethylation DMR",-1.58494627058454,15013
"chr5",177542001,177543450,1450,7.92305902045907e-10,"CD4+ Hypermethylation DMR",-2.73980541360233,15017
"chr6",1670901,1671650,750,0.00715628177522826,"CD4+ Hypermethylation DMR",-0.948464211629372,15121
"chr6",1770451,1770900,450,0.0010659626555696,"CD4+ Hypermethylation DMR",-1.74541109350696,15125
"chr6",1928051,1928450,400,0.00599071356928923,"CD4+ Hypermethylation DMR",-0.999996670715276,15130
"chr6",2901551,2902000,450,0.00606045250481892,"CD4+ Hypermethylation DMR",-1.23562101912493,15149
"chr6",3686451,3686750,300,0.00473741512918582,"CD4+ Hypermethylation DMR",-1.71619413049979,15171
"chr6",3980451,3980950,500,0.00881222316591222,"CD4+ Hypermethylation DMR",-1.49748321718703,15180
"chr6",16488551,16488700,150,0.00692687914972041,"CD4+ Hypermethylation DMR",-3.24786942742986,15396
"chr6",23554751,23554950,200,0.00228600984995557,"CD4+ Hypermethylation DMR",-4.24776351215463,15511
"chr6",25911951,25912150,200,0.00789680529797144,"CD4+ Hypermethylation DMR",-1.78848471227266,15549
"chr6",29911751,29912100,350,0.00653729813727504,"CD4+ Hypermethylation DMR",-2.27297844802781,15620
"chr6",30609151,30609350,200,0.00824955219643847,"CD4+ Hypermethylation DMR",-4.08729991192576,15634
"chr6",32679501,32679900,400,0.0053235978152434,"CD4+ Hypermethylation DMR",-1.99997114658007,15666
"chr6",38556151,38556500,350,0.00647797141972627,"CD4+ Hypermethylation DMR",-2.87438190391193,15803
"chr6",40742851,40743000,150,0.00560192776598234,"CD4+ Hypermethylation DMR",-17.0246887938879,15847
"chr6",41996201,41996700,500,0.00857135882365651,"CD4+ Hypermethylation DMR",-1.47391579975971,15869
"chr6",50873101,50873250,150,0.00577561080214588,"CD4+ Hypermethylation DMR",-17.0246887938879,16011
"chr6",56800151,56800500,350,0.00933807822391292,"CD4+ Hypermethylation DMR",-1.25374982629542,16077
"chr6",62614451,62614850,400,0.00828588870183048,"CD4+ Hypermethylation DMR",-1.91750955214698,16117
"chr6",65111051,65111300,250,0.00821458449732279,"CD4+ Hypermethylation DMR",-16.1622011704457,16150
"chr6",79621451,79621750,300,0.00419509732455996,"CD4+ Hypermethylation DMR",-2.70038478617911,16310
"chr6",86162101,86162550,450,6.63794034956715e-07,"CD4+ Hypermethylation DMR",-3.08740555921124,16391
"chr6",86162751,86163150,400,0.00335304198969628,"CD4+ Hypermethylation DMR",-2.20941944341846,16392
"chr6",86337301,86337450,150,0.00906488849046215,"CD4+ Hypermethylation DMR",-1.42449354065566,16398
"chr6",88660301,88660500,200,0.00910021646035579,"CD4+ Hypermethylation DMR",-1.29767626947553,16425
"chr6",94946351,94946500,150,0.00896582447404058,"CD4+ Hypermethylation DMR",-3.90676941504168,16486
"chr6",107978151,107978550,400,0.00365047775708603,"CD4+ Hypermethylation DMR",-2.99989901589138,16633
"chr6",109803201,109803750,550,0.00726707993983018,"CD4+ Hypermethylation DMR",-1.8073379190464,16667
"chr6",111605001,111605250,250,0.00984417501200802,"CD4+ Hypermethylation DMR",-2.75484141706399,16688
"chr6",132675551,132675950,400,0.00996548930318571,"CD4+ Hypermethylation DMR",-2.16988011869373,16946
"chr6",135363351,135363700,350,0.00743901945446038,"CD4+ Hypermethylation DMR",-1.43294986952751,16983
"chr6",136574051,136574350,300,0.00803468443734628,"CD4+ Hypermethylation DMR",-2.37846967502127,16993
"chr6",139270101,139270400,300,0.00823237840220031,"CD4+ Hypermethylation DMR",-2.09950723229968,17043
"chr6",152076901,152077250,350,0.00925993050834655,"CD4+ Hypermethylation DMR",-1.14542540897679,17247
"chr6",157005751,157006400,650,0.0095139365291594,"CD4+ Hypermethylation DMR",-1.80731473370333,17323
"chr6",157971151,157971500,350,0.00814187297761591,"CD4+ Hypermethylation DMR",-2.09950249217883,17336
"chr6",158452351,158452850,500,7.36729883393484e-05,"CD4+ Hypermethylation DMR",-2.72579677663101,17344
"chr6",158468101,158468500,400,0.00257364754532591,"CD4+ Hypermethylation DMR",-3.05879212787259,17345
"chr6",159498101,159498700,600,0.000361919875531384,"CD4+ Hypermethylation DMR",-2.2986417634214,17369
"chr6",159788801,159789000,200,0.00515713422693151,"CD4+ Hypermethylation DMR",-4.08729991192576,17379
"chr6",161751551,161751750,200,0.00708581301052638,"CD4+ Hypermethylation DMR",-3.24785006606726,17427
"chr6",167688951,167689350,400,0.0053235978152434,"CD4+ Hypermethylation DMR",-0.941580679345083,17548
"chr6",169093201,169093350,150,0.00423359485903987,"CD4+ Hypermethylation DMR",-2.0395174465623,17570
"chr6",169970101,169970400,300,0.00601346508206026,"CD4+ Hypermethylation DMR",-0.986577102223802,17581
"chr7",647501,648100,600,0.000297651136784258,"CD4+ Hypermethylation DMR",-1.12454048873154,17611
"chr7",2001301,2001700,400,0.00606045250481892,"CD4+ Hypermethylation DMR",-2.51093336950453,17627
"chr7",2694501,2694800,300,0.00708581301052638,"CD4+ Hypermethylation DMR",-0.948467504259806,17644
"chr7",2738051,2738350,300,0.00879093726059976,"CD4+ Hypermethylation DMR",-1.14135167393243,17646
"chr7",3011251,3011750,500,0.00317779473942661,"CD4+ Hypermethylation DMR",-0.967330655143589,17654
"chr7",3019451,3019800,350,0.00582639843537435,"CD4+ Hypermethylation DMR",-1.14438554330191,17656
"chr7",3081151,3081600,450,0.0021672036057066,"CD4+ Hypermethylation DMR",-1.07943059585597,17659
"chr7",4295851,4296150,300,0.00211830153279474,"CD4+ Hypermethylation DMR",-0.893083369244591,17683
"chr7",12075951,12076250,300,0.00926444551670028,"CD4+ Hypermethylation DMR",-1.75000515794711,17787
"chr7",13806051,13806450,400,0.009095838666277,"CD4+ Hypermethylation DMR",-1.14542469033133,17806
"chr7",36726201,36726700,500,0.00158861561661677,"CD4+ Hypermethylation DMR",-1.30484700439554,18147
"chr7",36787701,36788100,400,0.00408999192504106,"CD4+ Hypermethylation DMR",-1.30255590750963,18152
"chr7",45020251,45020600,350,0.00560192776598234,"CD4+ Hypermethylation DMR",-2.64379256886067,18290
"chr7",45321401,45321550,150,0.00257364754532591,"CD4+ Hypermethylation DMR",-17.2470796694904,18297
"chr7",45832351,45832550,200,0.00418607828973124,"CD4+ Hypermethylation DMR",-2.32190830955888,18304
"chr7",50869601,50869850,250,0.00901411183366783,"CD4+ Hypermethylation DMR",-3.90668863445936,18372
"chr7",54610351,54610600,250,0.00897909238633079,"CD4+ Hypermethylation DMR",-3.1698288257802,18428
"chr7",55107601,55107900,300,0.00606686793490568,"CD4+ Hypermethylation DMR",-2.43291708912436,18440
"chr7",57219201,57219400,200,0.00814187297761591,"CD4+ Hypermethylation DMR",-0.866732319362173,18478
"chr7",65870901,65871450,550,0.00599467509315595,"CD4+ Hypermethylation DMR",-1.06273024039469,18555
"chr7",73609501,73609650,150,0.00837581279578834,"CD4+ Hypermethylation DMR",-1.47392657172398,18701
"chr7",79705351,79705950,600,0.00821458449732279,"CD4+ Hypermethylation DMR",-0.999994589924028,18780
"chr7",99753851,99754350,500,0.00318538438236554,"CD4+ Hypermethylation DMR",-0.999996393275923,19063
"chr7",101384651,101385050,400,0.0092291267293148,"CD4+ Hypermethylation DMR",-1.52354784287863,19098
"chr7",103207601,103208050,450,0.00660481036805855,"CD4+ Hypermethylation DMR",-1.39853838677467,19127
"chr7",105682701,105683300,600,0.00269083826127708,"CD4+ Hypermethylation DMR",-1.26533873362256,19156
"chr7",105698351,105698700,350,0.00320721690093157,"CD4+ Hypermethylation DMR",-1.87445075654737,19157
"chr7",116483001,116483250,250,0.00901350629875456,"CD4+ Hypermethylation DMR",-3.1698288257802,19279
"chr7",116706551,116706950,400,0.00988992569732926,"CD4+ Hypermethylation DMR",-0.999996152828613,19280
"chr7",122305501,122305700,200,0.0099321636285098,"CD4+ Hypermethylation DMR",-1.46711951020554,19347
"chr7",127960851,127961400,550,0.0019023859195129,"CD4+ Hypermethylation DMR",-1.39230821278225,19409
"chr7",130035101,130035400,300,0.00983941802095011,"CD4+ Hypermethylation DMR",-2.16989133917517,19452
"chr7",130698101,130698450,350,0.00563759245533876,"CD4+ Hypermethylation DMR",-1.3111949892494,19467
"chr7",132135801,132136400,600,0.0015627010752978,"CD4+ Hypermethylation DMR",-2.12260638006499,19493
"chr7",132138901,132139250,350,0.00391490075988755,"CD4+ Hypermethylation DMR",-3.39218037463004,19494
"chr7",132139601,132140100,500,0.00592325779099517,"CD4+ Hypermethylation DMR",-0.962194335249927,19495
"chr7",132140351,132140650,300,0.00382909162357767,"CD4+ Hypermethylation DMR",-1.55941837826814,19496
"chr7",134677451,134677900,450,0.00496869021260817,"CD4+ Hypermethylation DMR",-3.4261764348277,19546
"chr7",137448201,137448350,150,0.00127422104607981,"CD4+ Hypermethylation DMR",-17.6876498202405,19584
"chr7",140373901,140374300,400,0.00684775530993529,"CD4+ Hypermethylation DMR",-1.09310531677154,19635
"chr7",151393051,151393200,150,0.00623367399376095,"CD4+ Hypermethylation DMR",-1.321925098528,19809
"chr7",151453501,151453700,200,0.00580390402130366,"CD4+ Hypermethylation DMR",-1.64769039802696,19812
"chr7",151724601,151725400,800,2.59359883441126e-05,"CD4+ Hypermethylation DMR",-1.21230040349455,19819
"chr7",153619951,153620600,650,0.00809706621322783,"CD4+ Hypermethylation DMR",-1.11246655567417,19857
"chr7",153865751,153866100,350,0.00477492309215016,"CD4+ Hypermethylation DMR",-2.48537705542318,19862
"chr7",157718851,157719150,300,0.00537795938769004,"CD4+ Hypermethylation DMR",-3.32181124237319,19935
"chr8",1551301,1551550,250,0.00969021473424475,"CD4+ Hypermethylation DMR",-1.36256378193759,19973
"chr8",2162901,2163500,600,0.00135806318576199,"CD4+ Hypermethylation DMR",-1.14017186767051,19981
"chr8",3021451,3021800,350,0.00154995492110112,"CD4+ Hypermethylation DMR",-1.23815526196225,19999
"chr8",5967501,5968000,500,0.00849555856635464,"CD4+ Hypermethylation DMR",-1.40716365907126,20046
"chr8",20120251,20120900,650,0.00638032490178957,"CD4+ Hypermethylation DMR",-1.20944338626303,20269
"chr8",22576051,22576700,650,0.0017251744656342,"CD4+ Hypermethylation DMR",-1.27300933253393,20313
"chr8",25756301,25756600,300,0.000211995266901496,"CD4+ Hypermethylation DMR",-16.6876566540106,20354
"chr8",27165851,27166200,350,0.00604547888489331,"CD4+ Hypermethylation DMR",-1.72580877737826,20383
"chr8",28919101,28919500,400,0.00129320346483579,"CD4+ Hypermethylation DMR",-2.10431008777816,20414
"chr8",29778551,29779050,500,0.0058843303193651,"CD4+ Hypermethylation DMR",-1.44055957471585,20429
"chr8",35828701,35829050,350,0.00842220452241031,"CD4+ Hypermethylation DMR",-2.80726836381745,20515
"chr8",37089501,37090050,550,0.00658755951957903,"CD4+ Hypermethylation DMR",-1.28949619782052,20536
"chr8",37443451,37443850,400,0.00814187297761591,"CD4+ Hypermethylation DMR",-0.971982359825846,20540
"chr8",39089801,39090100,300,0.00898986343661841,"CD4+ Hypermethylation DMR",-3.16980959160947,20580
"chr8",42767851,42768200,350,0.000914742877649852,"CD4+ Hypermethylation DMR",-1.54431222077606,20655
"chr8",47299701,47300150,450,0.00287620278301626,"CD4+ Hypermethylation DMR",-1.21149828094611,20676
"chr8",53173601,53173800,200,0.00569669829699905,"CD4+ Hypermethylation DMR",-16.6096549013151,20752
"chr8",53264201,53264400,200,0.00879093726059976,"CD4+ Hypermethylation DMR",-16.7251310089803,20754
"chr8",54380801,54381150,350,0.00939603625312579,"CD4+ Hypermethylation DMR",-0.970850686520097,20771
"chr8",90162751,90163250,500,0.0023290456026851,"CD4+ Hypermethylation DMR",-1.90686414661821,21246
"chr8",95213601,95213800,200,0.00794739361505092,"CD4+ Hypermethylation DMR",-16.4841253307585,21298
"chr8",100880751,100881250,500,0.00807850549235251,"CD4+ Hypermethylation DMR",-0.90378143507817,21392
"chr8",101840951,101841250,300,0.0088635225250055,"CD4+ Hypermethylation DMR",-1.657098644607,21410
"chr8",103675651,103676150,500,0.00129275989511269,"CD4+ Hypermethylation DMR",-1.15649951379786,21451
"chr8",103820801,103820950,150,0.00789680529797144,"CD4+ Hypermethylation DMR",-16.899158895452,21454
